row,sample_id,predicted_class_index,predicted_polarity,full_predicted_class_logit,full_intensity,donor_text_row,Delta_cls_text,Delta_reg_text,donor_audio_row,Delta_cls_audio,Delta_reg_audio,donor_vision_row,Delta_cls_vision,Delta_reg_vision,dominant_modality_cls,dominant_modality_reg,Delta_cls_audio_vision_joint,Delta_reg_audio_vision_joint
366,MMpo2bDk-DU$_$16,0,Negative,0.13228508830070496,-0.08898209035396576,330,1.4709290266036987,0.9560378789901733,695,0.09365405142307281,0.013344906270503998,362,-0.032916173338890076,0.03558775782585144,text,text,0.056411370635032654,0.023445039987564087
367,MMpo2bDk-DU$_$19,2,Positive,2.1379213333129883,1.2495752573013306,318,1.9454503059387207,1.0537135601043701,75,0.00757145881652832,0.008716464042663574,346,0.332843542098999,0.2992217540740967,text,text,0.3404679298400879,0.3079083561897278
368,MjaaudUc5-4$_$1,0,Negative,1.7674213647842407,-1.1468822956085205,494,3.161372184753418,1.4819430112838745,71,1.247092843055725,0.6237812638282776,439,0.05331242084503174,0.032610177993774414,text,text,1.309342861175537,0.6372630596160889
369,MjaaudUc5-4$_$0,2,Positive,0.4744587540626526,0.3214961588382721,701,0.13241595029830933,0.20561867952346802,671,-0.03481537103652954,0.02092844247817993,240,0.14793601632118225,0.08941520750522614,vision,text,0.11379072070121765,0.06796365976333618
370,MjaaudUc5-4$_$3,2,Positive,0.5319669842720032,0.42997145652770996,356,-0.4283539652824402,0.4377305507659912,126,-0.19678276777267456,0.011327981948852539,419,-0.7671200633049011,0.7071691751480103,audio,vision,-0.9467456936836243,0.6256997585296631
371,MjaaudUc5-4$_$6,0,Negative,0.7461221218109131,-0.4465413987636566,403,0.48346951603889465,0.18946656584739685,313,0.13898861408233643,0.06815841794013977,499,0.07248330116271973,0.005110293626785278,text,text,0.20177286863327026,0.05733633041381836
372,MoQmPA7Q07Q$_$1,2,Positive,0.5828111171722412,0.4908614754676819,178,-0.6359138488769531,0.3271946310997009,631,-0.024547457695007324,0.007180929183959961,331,-0.07204008102416992,0.019697606563568115,audio,text,-0.09657919406890869,0.012672364711761475
373,MoQmPA7Q07Q$_$2,2,Positive,3.091261148452759,2.204205274581909,265,1.0415866374969482,0.8707616329193115,170,0.013954877853393555,0.01829981803894043,183,0.23521685600280762,0.19710421562194824,text,text,0.24950361251831055,0.17473244667053223
374,N1X63d_jgmw$_$5,2,Positive,0.4237023591995239,0.41715067625045776,80,0.6565713882446289,0.5023379325866699,44,-0.06505143642425537,0.04142281413078308,352,0.1135786771774292,0.07069838047027588,text,text,0.050419896841049194,0.10692936182022095
375,N5xfBtD6rLY$_$7,1,Neutral,0.5588060617446899,0.17611783742904663,476,0.5345402359962463,0.5447973012924194,438,0.08278945088386536,0.040914133191108704,559,0.06841239333152771,0.024679601192474365,text,text,0.15462788939476013,0.07045364379882812
376,NoZsdSGnNpI$_$7,2,Positive,0.4649842381477356,0.39744728803634644,628,-0.0628785490989685,0.22828547656536102,120,-0.08520299196243286,0.020811229944229126,663,-0.032400429248809814,0.07495167851448059,vision,text,-0.10882431268692017,0.03704577684402466
377,Nrurc5sMUOE$_$5,0,Negative,0.9812889099121094,-0.5916357040405273,10,-0.28362762928009033,0.3600499629974365,457,0.033081650733947754,0.020471811294555664,672,0.13315606117248535,0.1616617739200592,vision,text,0.13983511924743652,0.16485607624053955
378,Nrurc5sMUOE$_$7,0,Negative,0.23472937941551208,-0.22965864837169647,616,-1.2578214406967163,0.6525108218193054,283,-0.11604541540145874,0.01405327022075653,603,-0.030176430940628052,0.010515525937080383,vision,text,-0.1437254548072815,0.019193008542060852
379,Nrurc5sMUOE$_$8,0,Negative,0.138096883893013,-0.1372223049402237,396,1.1896610260009766,0.6495358347892761,593,0.23940825462341309,0.05186273157596588,699,-0.02862362563610077,0.07531809061765671,text,text,0.17884334921836853,0.00280018150806427
380,NzvNW7vP-Co$_$5,2,Positive,0.9582053422927856,0.7443965673446655,281,-0.260400652885437,0.08895808458328247,563,-0.019269824028015137,0.033710360527038574,41,-0.02024209499359131,0.006484031677246094,audio,text,-0.03690612316131592,0.03157681226730347
381,NzvNW7vP-Co$_$4,1,Neutral,0.08023889362812042,-0.03139463812112808,692,-0.2635003328323364,0.3624539077281952,286,0.03033609688282013,0.07012053579092026,249,0.014403268694877625,0.017654716968536377,audio,text,0.0411805659532547,0.05148135870695114
382,NzvNW7vP-Co$_$7,2,Positive,0.21765631437301636,0.27003195881843567,698,-0.1954026222229004,0.01915907859802246,76,-0.1822914481163025,0.12173345685005188,396,-0.42308634519577026,0.34990230202674866,audio,vision,-0.6054796576499939,0.4599517285823822
383,OLP0nCKwU6k$_$6,0,Negative,0.2559172809123993,-0.22561004757881165,243,2.767094135284424,1.8880703449249268,20,-0.14819982647895813,0.07371515035629272,534,0.08020444214344025,0.04015806317329407,text,text,-0.07925385236740112,0.1049477681517601
384,OrYBtyO0aPI$_$1,0,Negative,0.04479677975177765,-0.23466463387012482,109,-0.06657466292381287,0.008435234427452087,710,0.11352844536304474,0.14448615908622742,144,-0.027116477489471436,0.01680375635623932,audio,audio,0.12023178488016129,0.20144210755825043
385,OrYBtyO0aPI$_$4,2,Positive,1.7600064277648926,1.127377986907959,366,1.9258930683135986,1.3066844940185547,225,0.02609848976135254,0.0338214635848999,4,0.4116983413696289,0.3758869171142578,text,text,0.4407353401184082,0.35514330863952637
386,PboaYD5hlG8$_$10,2,Positive,2.1855826377868652,1.3232089281082153,479,3.3267879486083984,2.715257167816162,210,-0.09060955047607422,0.016756057739257812,31,0.7068139314651489,0.6709870100021362,text,text,0.6152360439300537,0.6769042015075684
387,PboaYD5hlG8$_$3,2,Positive,1.490403175354004,1.1651928424835205,297,0.5278475284576416,0.6303918361663818,608,-0.1892259120941162,0.12604522705078125,560,0.11531519889831543,0.107840895652771,text,text,-0.06669211387634277,0.019820332527160645
388,PboaYD5hlG8$_$2,2,Positive,0.6307327747344971,0.31073516607284546,418,0.6420242190361023,0.3256383538246155,464,-0.04136312007904053,0.1363591104745865,358,0.28492122888565063,0.19909341633319855,text,text,0.23806220293045044,0.3150121569633484
389,PboaYD5hlG8$_$7,0,Negative,0.07600782066583633,0.10445970296859741,635,-0.2887890338897705,0.25142747163772583,175,0.07975435256958008,0.03763242065906525,491,-0.04981004446744919,0.09394221007823944,audio,text,0.03961262106895447,0.11966264247894287
390,PboaYD5hlG8$_$9,2,Positive,0.32918259501457214,0.41732215881347656,600,0.13733971118927002,0.060219377279281616,268,-0.07406777143478394,0.04096898436546326,670,0.4830922782421112,0.40495359897613525,vision,vision,0.3902931809425354,0.4008404612541199
391,PboaYD5hlG8$_$8,2,Positive,0.12947887182235718,0.3387301564216614,130,-0.21038097143173218,0.09391266107559204,721,-0.11340206861495972,0.03295201063156128,664,0.3898260295391083,0.3740243911743164,vision,vision,0.27263474464416504,0.3690986931324005
392,Pt-D0LUHDSc$_$2,2,Positive,1.6381527185440063,1.0244940519332886,313,1.9949195384979248,1.3412518501281738,167,0.039919257164001465,0.0015826225280761719,59,0.8792775869369507,0.721088171005249,text,text,0.9062864780426025,0.7020934820175171
393,PwapK9d8IGk$_$4,0,Negative,-0.04359907656908035,-0.060410186648368835,639,1.3452249765396118,0.6801819801330566,130,-0.20389112830162048,0.026956431567668915,345,0.07782776653766632,0.1081695631146431,text,text,-0.1118060052394867,0.1437046229839325
394,PyQrAYl1bFs$_$0,2,Positive,1.571631908416748,0.7764531970024109,381,1.5262696743011475,0.7178519368171692,544,0.10022485256195068,0.04788583517074585,379,0.7622276544570923,0.5953954458236694,text,text,0.8461485505104065,0.6218521595001221
395,PyQrAYl1bFs$_$3,2,Positive,2.3680801391601562,1.6337231397628784,432,1.660853385925293,0.992655336856842,416,-0.0684211254119873,0.05556762218475342,145,-0.0027451515197753906,0.0151597261428833,text,text,-0.07096695899963379,0.07052862644195557
396,PyQrAYl1bFs$_$4,2,Positive,1.2138471603393555,0.8672847747802734,352,0.9925305247306824,0.753553032875061,339,0.16373276710510254,0.11717915534973145,642,-0.40430450439453125,0.30998098850250244,text,text,-0.23788821697235107,0.1897568702697754
397,Q4WzApjaCNI$_$0,2,Positive,0.3949458599090576,0.15477344393730164,425,0.5783682465553284,0.3339765667915344,409,0.18882307410240173,0.06883883476257324,569,0.1736120581626892,0.10320830345153809,text,text,0.3479015529155731,0.16525894403457642
398,Q7S0tX4FUNA$_$4,2,Positive,0.7846028804779053,0.4745940566062927,407,0.976398766040802,0.5562112927436829,459,0.08574438095092773,0.04062288999557495,608,0.3564251661300659,0.26919025182724,text,text,0.43016451597213745,0.29997724294662476
399,Q7S0tX4FUNA$_$7,2,Positive,0.24515080451965332,0.14601017534732819,8,0.11317205429077148,0.1613812893629074,420,0.1375477910041809,0.008982181549072266,386,-0.27189743518829346,0.22378979623317719,audio,vision,-0.1332980990409851,0.23384420573711395
400,Q7S0tX4FUNA$_$8,0,Negative,0.5855867266654968,-0.34356689453125,188,2.2314705848693848,1.2252922058105469,60,-0.5450565218925476,0.3477790355682373,417,-0.0375136137008667,0.06367146968841553,text,text,-0.5681728720664978,0.4004397392272949
401,Qa6Yz62V-Yc$_$0,2,Positive,0.4643760919570923,0.3295396566390991,62,1.5023488998413086,1.4070483446121216,300,-0.08395087718963623,0.09948235750198364,701,0.2898789644241333,0.21564936637878418,text,text,0.22294175624847412,0.13984820246696472
402,QjcQx8_PQfw$_$10,2,Positive,1.3662543296813965,0.8991549015045166,141,1.8700263500213623,1.2511398792266846,237,0.23956966400146484,0.12070989608764648,528,-0.4693756103515625,0.41939079761505127,text,text,-0.2357957363128662,0.32221460342407227
403,QjcQx8_PQfw$_$7,0,Negative,0.34261319041252136,-0.2508596181869507,450,2.3490238189697266,1.4770513772964478,308,0.1561775803565979,0.0053768157958984375,29,-0.006021678447723389,0.04466146230697632,text,text,0.14028528332710266,0.03720632195472717
404,QpchvHpGFc8$_$3,1,Neutral,0.008971184492111206,-0.07053844630718231,710,0.9250271320343018,1.3517082929611206,262,0.023356184363365173,0.010552763938903809,592,-0.04185262322425842,0.03308722376823425,text,text,-0.012251228094100952,0.04354357719421387
405,RArhIHk4Qs4$_$13,2,Positive,0.11715906113386154,-0.026334157213568687,124,0.20426811277866364,0.22350718080997467,192,-0.05621577054262161,0.06496455520391464,200,0.3010457754135132,0.19358034431934357,vision,text,0.24903017282485962,0.12047461420297623
406,RArhIHk4Qs4$_$17,0,Negative,0.5240594148635864,-0.46706652641296387,612,1.9496855735778809,0.5283981561660767,570,-0.5723073482513428,0.24034583568572998,191,-0.0314178466796875,0.0167199969291687,text,text,-0.5329842567443848,0.1892101764678955
407,RArhIHk4Qs4$_$16,1,Neutral,0.10479357838630676,-0.3102465867996216,231,-0.1280524730682373,0.007176339626312256,38,0.11230409145355225,0.06754723191261292,423,0.01896989345550537,0.0019335448741912842,audio,audio,0.13407489657402039,0.08473709225654602
408,RArhIHk4Qs4$_$19,1,Neutral,0.5890586376190186,-0.06531137973070145,694,1.6371382474899292,1.362610101699829,332,0.1117609441280365,0.09229356050491333,276,-0.032442688941955566,0.020272783935070038,text,text,0.08500218391418457,0.11462099850177765
409,RArhIHk4Qs4$_$1,2,Positive,1.2778586149215698,0.6403295397758484,540,0.775809645652771,0.08623379468917847,599,-0.04501545429229736,0.05127185583114624,11,0.43487483263015747,0.33084264397621155,text,vision,0.39733994007110596,0.2936035990715027
410,RArhIHk4Qs4$_$2,2,Positive,0.1491556465625763,0.12118841707706451,670,0.5136687159538269,0.34700024127960205,141,-0.049187928438186646,0.10515385866165161,550,-0.06643575429916382,0.04334557056427002,text,text,-0.11949041485786438,0.1593628078699112
411,RArhIHk4Qs4$_$7,2,Positive,1.5966287851333618,0.904456377029419,563,1.1831482648849487,0.6955540180206299,423,-0.1744006872177124,0.15629923343658447,431,0.6476322412490845,0.548004150390625,text,text,0.48777973651885986,0.4297425150871277
412,RArhIHk4Qs4$_$6,0,Negative,0.35197344422340393,-0.30616044998168945,376,0.7817724943161011,0.6040471792221069,242,0.2001105546951294,0.03767704963684082,641,0.030434221029281616,0.036933958530426025,text,text,0.24162781238555908,0.08239403367042542
413,RArhIHk4Qs4$_$8,2,Positive,0.13199597597122192,0.19101829826831818,68,1.197019338607788,1.241095781326294,263,-0.07021242380142212,0.06002064049243927,308,-0.6945223212242126,0.7091941833496094,text,text,-0.7646567225456238,0.7851974368095398
414,RArhIHk4Qs4$_$21,2,Positive,1.9324619770050049,0.906540036201477,459,1.9659847021102905,0.8845540285110474,393,0.03172802925109863,0.015344619750976562,198,0.5572707653045654,0.355569064617157,text,text,0.591679573059082,0.3406175374984741
415,ROcTx5VEn7o$_$11,1,Neutral,0.41089966893196106,0.11349447071552277,46,0.20607396960258484,0.36196595430374146,272,-0.12251302599906921,0.14202354848384857,416,-0.06382477283477783,0.04174745827913284,text,text,-0.17671272158622742,0.16187386214733124
416,ROcTx5VEn7o$_$1,1,Neutral,0.5478010177612305,-0.005440363194793463,338,0.15128299593925476,0.08296480774879456,586,-0.1106177568435669,0.054158858954906464,22,-0.04888510704040527,0.04328087717294693,text,text,-0.16467249393463135,0.0031515550799667835
417,ROcTx5VEn7o$_$5,1,Neutral,0.22862085700035095,-0.12012655287981033,438,0.5593007802963257,0.8148825764656067,651,0.04850485920906067,0.02872513234615326,505,-0.11916857957839966,0.022374413907527924,text,text,-0.05625730752944946,0.0043008700013160706
418,ROcTx5VEn7o$_$9,1,Neutral,0.3936525881290436,-0.1535327136516571,631,0.4996776580810547,0.1214817464351654,16,0.0412975549697876,0.002508103847503662,220,-0.031907856464385986,0.01393061876296997,text,text,0.01154869794845581,0.010562717914581299
419,RrGpzInAwCg$_$0,2,Positive,0.9683947563171387,0.46256041526794434,413,-0.2712920904159546,0.8207179307937622,516,-0.06125974655151367,0.05390119552612305,214,0.44451063871383667,0.3232956528663635,vision,text,0.3953220844268799,0.2884933352470398
420,RzOFxDk26p0$_$1,2,Positive,2.3276920318603516,1.6030175685882568,433,1.4089081287384033,0.7821458578109741,327,0.020851612091064453,0.10924649238586426,537,0.22333288192749023,0.23433220386505127,text,text,0.24820256233215332,0.3418405055999756
421,RzOFxDk26p0$_$0,2,Positive,0.5699248313903809,0.27039819955825806,134,1.163343906402588,0.802510678768158,404,0.0310823917388916,0.027182847261428833,465,0.18082168698310852,0.12790007889270782,text,text,0.20588582754135132,0.14778774976730347
422,SHa756SwGJQ$_$0,1,Neutral,0.5444886684417725,-0.009482510387897491,435,0.10186287760734558,0.1007496789097786,468,0.4603799879550934,0.012464829720556736,494,0.4245980679988861,0.3743150234222412,audio,vision,0.8786670565605164,0.4082567095756531
423,SHa756SwGJQ$_$2,2,Positive,0.7352659702301025,0.48189276456832886,192,-0.0737452507019043,0.0518721342086792,101,0.14344948530197144,0.059551119804382324,244,0.09937775135040283,0.11451610922813416,audio,vision,0.23885810375213623,0.16573762893676758
424,SHa756SwGJQ$_$4,0,Negative,0.06574708223342896,-0.1597009301185608,4,1.1639704704284668,0.8199021220207214,315,0.10020583122968674,0.016573980450630188,610,0.008362628519535065,0.021016478538513184,text,text,0.11515410989522934,0.010230928659439087
425,SHa756SwGJQ$_$7,1,Neutral,0.03997093439102173,-0.116175077855587,306,0.42837652564048767,0.3598497211933136,448,-0.171230286359787,0.14020892977714539,646,0.032189756631851196,0.08414913713932037,text,text,-0.1462167203426361,0.07032538205385208
426,SHa756SwGJQ$_$6,2,Positive,0.22526660561561584,0.12908099591732025,98,-0.5056784152984619,0.1419426053762436,533,0.3066801428794861,0.16407930850982666,451,-0.7603214979171753,0.6038234233856201,audio,vision,-0.36567994952201843,0.32583820819854736
427,TH32jop4FiI$_$15,0,Negative,0.17760026454925537,-0.3973340392112732,591,1.1172736883163452,0.7873192429542542,432,-0.2595243752002716,0.06444787979125977,55,0.006276875734329224,0.00398978590965271,text,text,-0.23866382241249084,0.07735419273376465
428,TH32jop4FiI$_$17,2,Positive,0.883831262588501,0.3846953511238098,423,0.1537129282951355,0.0034270882606506348,240,0.2353062629699707,0.04277825355529785,390,-0.7692748308181763,0.6592734456062317,audio,vision,-0.5049924850463867,0.5948136448860168
429,TWszOxkOV0w$_$1,0,Negative,0.655827522277832,-0.20736965537071228,226,0.3497397005558014,0.11327305436134338,145,0.019394278526306152,0.03828148543834686,179,-0.0038067102432250977,0.020173490047454834,text,text,0.03161400556564331,0.04251864552497864
430,TXCXFYIc3Yo$_$16,2,Positive,0.5254330635070801,0.36801591515541077,104,0.5959459543228149,0.39746642112731934,617,0.07037866115570068,0.0745638906955719,356,-0.10315895080566406,0.07286065816879272,text,text,-0.0285336971282959,0.009130746126174927
431,TXCXFYIc3Yo$_$2,2,Positive,1.067685604095459,0.6709059476852417,253,1.709601879119873,1.3768534660339355,572,0.03539431095123291,0.048980116844177246,305,-0.41493022441864014,0.363625168800354,text,text,-0.37984132766723633,0.30692750215530396
432,TXCXFYIc3Yo$_$7,2,Positive,0.6537100672721863,0.6164442300796509,204,-0.47931843996047974,0.273933470249176,253,0.3072281777858734,0.2541924715042114,339,-0.32253342866897583,0.32207047939300537,audio,vision,0.010021746158599854,0.04191267490386963
433,TXCXFYIc3Yo$_$6,2,Positive,0.7710582613945007,0.6084480881690979,293,0.8216002583503723,0.6702221632003784,270,-0.22230583429336548,0.0961107611656189,70,0.059860944747924805,0.03625589609146118,text,text,-0.16119390726089478,0.060657799243927
434,TYJzg5IJN8o$_$11,2,Positive,0.18933141231536865,0.14731113612651825,477,0.770955502986908,0.4006904363632202,212,-0.11985445022583008,0.03412468731403351,448,-0.25943827629089355,0.20326311886310577,text,text,-0.3953258991241455,0.1697065383195877
435,TYJzg5IJN8o$_$10,0,Negative,-0.011686809360980988,-0.08353975415229797,334,1.3603228330612183,0.6553446054458618,57,-0.15649724006652832,0.0305461585521698,640,-0.0699320062994957,0.01397407054901123,text,text,-0.23559537529945374,0.033823855221271515
436,TYJzg5IJN8o$_$14,2,Positive,1.8449715375900269,1.0710535049438477,129,1.2548213005065918,0.8804824948310852,620,0.016697049140930176,0.01738142967224121,320,-0.6979495286941528,0.6222846508026123,text,text,-0.6867371797561646,0.6138229370117188
437,TYJzg5IJN8o$_$0,2,Positive,1.608335018157959,0.933186411857605,637,0.5102968215942383,0.30878257751464844,305,0.08764350414276123,0.028204679489135742,241,0.360207200050354,0.2520408630371094,text,text,0.44246387481689453,0.27675485610961914
438,TYJzg5IJN8o$_$4,2,Positive,1.2239859104156494,0.6135624647140503,629,1.071407437324524,0.48714160919189453,207,0.13011765480041504,0.06599855422973633,311,-0.5454843044281006,0.46148455142974854,text,text,-0.40224623680114746,0.5269588232040405
439,TYJzg5IJN8o$_$7,2,Positive,2.4658102989196777,1.6348211765289307,708,0.27459049224853516,0.016445159912109375,127,-0.05483388900756836,0.02304708957672119,681,-0.2290964126586914,0.21352481842041016,text,vision,-0.2957282066345215,0.19346857070922852
440,Uc_6d-fkZEc$_$3,2,Positive,1.5167179107666016,0.8416944742202759,176,0.5858674049377441,0.48886269330978394,198,0.2164081335067749,0.06624948978424072,332,-0.4451329708099365,0.35146868228912354,text,text,-0.2208648920059204,0.2883950471878052
441,UlTJmndbGHM$_$1,2,Positive,2.6643457412719727,1.8732564449310303,546,1.1783514022827148,0.6493449211120605,531,0.19828271865844727,0.03983139991760254,428,0.8519086837768555,0.6945008039474487,text,vision,1.0281038284301758,0.7509512901306152
442,UlTJmndbGHM$_$4,0,Negative,1.092929482460022,-0.6284874677658081,35,0.9570544362068176,0.5674203634262085,287,-0.12710905075073242,0.048495471477508545,387,0.0015166997909545898,0.006659269332885742,text,text,-0.1263442039489746,0.04566472768783569
443,VbV9S4svrTg$_$13,2,Positive,1.2466468811035156,0.6220018863677979,70,2.4688329696655273,1.9949963092803955,115,-0.11066555976867676,0.041281282901763916,206,-0.05024516582489014,0.04678547382354736,text,text,-0.16155600547790527,0.08821296691894531
444,VbV9S4svrTg$_$3,2,Positive,1.3315820693969727,0.5859470367431641,561,1.677356243133545,0.7994384169578552,522,0.02222299575805664,0.028079628944396973,678,0.16795587539672852,0.04045647382736206,text,text,0.19041192531585693,0.010325133800506592
445,VbV9S4svrTg$_$7,2,Positive,2.084815502166748,1.468991756439209,547,2.0831105709075928,1.3738950490951538,254,0.01389169692993164,0.02027595043182373,688,0.05155682563781738,0.0410618782043457,text,text,0.0650637149810791,0.020933151245117188
446,VbV9S4svrTg$_$8,2,Positive,0.996288537979126,0.6186051964759827,302,2.220378875732422,1.9022111892700195,449,-0.1464977264404297,0.08559983968734741,616,-0.762343168258667,0.6773717999458313,text,text,-0.9250035285949707,0.7688218951225281
447,VinxKpWioTo$_$1,2,Positive,2.7955050468444824,1.6886203289031982,559,3.0882468223571777,1.7998653650283813,652,-0.02118968963623047,0.02784562110900879,273,0.8712055683135986,0.6349153518676758,text,text,0.8568551540374756,0.615401029586792
448,VinxKpWioTo$_$0,2,Positive,1.2264881134033203,0.6660805344581604,118,1.9533802270889282,1.3142707347869873,85,0.10678911209106445,0.024437248706817627,630,0.1482241153717041,0.05561310052871704,text,text,0.24988138675689697,0.027394652366638184
449,VinxKpWioTo$_$3,2,Positive,2.1921958923339844,1.2526278495788574,162,3.713420867919922,3.2858307361602783,708,-0.1649925708770752,0.024845361709594727,657,0.16020536422729492,0.12526726722717285,text,text,-0.0020232200622558594,0.10141336917877197
450,VinxKpWioTo$_$5,2,Positive,2.47895884513855,1.578878402709961,545,2.3251795768737793,1.4421236515045166,582,0.08054113388061523,0.027844548225402832,726,0.13974475860595703,0.06504499912261963,text,text,0.2196812629699707,0.09232747554779053
451,ViyQVpGW05w$_$1,2,Positive,1.2620818614959717,0.6980218887329102,519,0.6003751158714294,0.22113102674484253,431,-0.15060102939605713,0.0923835039138794,645,0.853118896484375,0.5916152596473694,vision,vision,0.740009605884552,0.5367990732192993
452,ViyQVpGW05w$_$4,2,Positive,0.3476922810077667,0.26438242197036743,468,-2.230476140975952,1.4468343257904053,96,0.07794263958930969,0.15223750472068787,394,0.11384579539299011,0.09837867319583893,vision,text,0.18251225352287292,0.22276782989501953
453,ViyQVpGW05w$_$6,0,Negative,1.1081286668777466,-0.7093108892440796,42,0.34581106901168823,0.4262506663799286,477,0.26576322317123413,0.02092134952545166,515,0.0017728805541992188,0.0101737380027771,text,text,0.28420138359069824,0.014481782913208008
454,Vuay0mVKkik$_$3,0,Negative,0.37759706377983093,-0.11963611096143723,213,-1.2837681770324707,1.0876682996749878,414,0.18360403180122375,0.0036781951785087585,267,0.007220715284347534,0.043682366609573364,audio,text,0.18670088052749634,0.04306202381849289
455,WmQF5RmbsVQ$_$6,2,Positive,0.3875878155231476,0.1668495535850525,25,0.6408951282501221,0.36958301067352295,526,-0.05841347575187683,0.07671011984348297,434,-0.07777610421180725,0.028064921498298645,text,text,-0.14298447966575623,0.03618060052394867
456,Wrcf2xtqbkQ$_$9,1,Neutral,0.3288937509059906,-0.19597306847572327,665,1.0229413509368896,0.8116455078125,18,-0.029036104679107666,0.040626153349876404,368,-0.029903531074523926,0.04279983043670654,text,text,-0.05815190076828003,0.004813775420188904
457,Wrcf2xtqbkQ$_$8,2,Positive,0.6351869106292725,0.36360931396484375,240,1.3777437210083008,0.8748250007629395,112,-0.15578484535217285,0.02477794885635376,600,-0.08663582801818848,0.049215734004974365,text,text,-0.24343997240066528,0.07067197561264038
458,WxajvjGKz7Y$_$0,1,Neutral,0.6527814865112305,0.1097230613231659,67,1.7922345399856567,1.7809975147247314,634,-0.02087724208831787,0.0015907734632492065,197,0.05011403560638428,0.0774240642786026,text,text,0.042090415954589844,0.07327611744403839
459,WxajvjGKz7Y$_$3,1,Neutral,-0.018578961491584778,0.08156836032867432,714,-0.1598808616399765,0.08761578798294067,353,-0.11080862581729889,0.06232811510562897,238,0.007212966680526733,0.01851481944322586,vision,text,-0.10081367194652557,0.0841769278049469
460,WxajvjGKz7Y$_$6,1,Neutral,0.2036019265651703,0.15799745917320251,289,0.2950003147125244,0.16742375493049622,532,0.1539660394191742,0.07293152809143066,363,0.16365757584571838,0.08843201398849487,text,text,0.31953245401382446,0.18341517448425293
461,XIGpuL-Kkyk$_$12,2,Positive,1.6214689016342163,1.0002747774124146,564,2.0631775856018066,1.2698348760604858,164,-0.013890862464904785,0.006638288497924805,671,0.14670467376708984,0.16578614711761475,text,text,0.13453876972198486,0.17455565929412842
462,XIGpuL-Kkyk$_$0,1,Neutral,0.1514921486377716,-0.16906049847602844,13,-0.03088754415512085,0.10502868890762329,461,0.09512221813201904,0.05196305364370346,292,-0.03252255916595459,0.014424353837966919,audio,text,0.06595030426979065,0.05919210612773895
463,XIGpuL-Kkyk$_$4,2,Positive,1.8103368282318115,1.060608983039856,521,1.009577751159668,0.7083508968353271,288,0.18857598304748535,0.009364962577819824,95,0.4378448724746704,0.3777045011520386,text,text,0.6178089380264282,0.3893316984176636
464,XIGpuL-Kkyk$_$7,2,Positive,0.8403120636940002,0.4147641062736511,95,0.9692444801330566,0.4711264669895172,515,0.15838027000427246,0.029643356800079346,366,-0.023535072803497314,0.0019020438194274902,text,text,0.13806360960006714,0.02863749861717224
465,XaVYxIW0FDg$_$2,1,Neutral,-0.03844231367111206,0.05051441490650177,159,0.7800387740135193,0.5848464369773865,317,0.1526501476764679,0.13573606312274933,474,0.059822164475917816,0.10212045907974243,text,text,0.2426953911781311,0.2699741721153259
466,XyP8bVmGX6M$_$4,2,Positive,2.235016107559204,1.489950180053711,659,-0.09303021430969238,0.5082215070724487,635,-0.0599367618560791,0.03408551216125488,140,1.0780091285705566,0.9643607139587402,vision,vision,1.0242869853973389,0.9922699928283691
467,XzVapdEr_GY$_$3,2,Positive,1.499247670173645,1.11835777759552,262,-1.2535518407821655,0.7704126834869385,264,-0.04551899433135986,0.0058329105377197266,400,0.41654419898986816,0.3471645712852478,vision,text,0.3647747039794922,0.33526527881622314
468,XzVapdEr_GY$_$4,2,Positive,2.0390477180480957,1.2266535758972168,268,2.0006632804870605,1.1565184593200684,191,-0.09624886512756348,0.017928361892700195,721,0.15695202350616455,0.06263184547424316,text,text,0.061669349670410156,0.08340489864349365
469,Y7h-S3cJ52o$_$0,2,Positive,1.427456021308899,0.610016942024231,534,1.3878437280654907,0.603991687297821,239,0.17712271213531494,0.0795406699180603,235,0.44367051124572754,0.2835615873336792,text,text,0.606863796710968,0.340431272983551
470,Y7qkyMyanjU$_$2,1,Neutral,0.12296679615974426,0.028689246624708176,294,0.6814361810684204,0.5862098932266235,43,0.012332379817962646,0.008898705244064331,564,-0.020386457443237305,0.013383526355028152,text,text,-0.006033778190612793,0.022529762238264084
471,Y7qkyMyanjU$_$4,2,Positive,0.6273619532585144,0.3572331666946411,260,0.0167199969291687,0.026422321796417236,435,0.0535656213760376,0.0506669282913208,323,-0.2219497561454773,0.11184364557266235,audio,vision,-0.16818445920944214,0.17248618602752686
472,YbuG8xyUO-o$_$3,1,Neutral,0.2676266133785248,0.08279119431972504,467,1.0665498971939087,0.8143469095230103,301,0.03397810459136963,0.005070745944976807,374,-0.031793296337127686,0.02664397656917572,text,text,0.002561807632446289,0.03221006691455841
473,YbuG8xyUO-o$_$2,1,Neutral,0.3395738899707794,-0.1533721387386322,363,0.7088234424591064,0.7421650886535645,419,0.01913544535636902,0.03298187255859375,187,0.10867193341255188,0.03363446891307831,text,text,0.12099069356918335,0.07668513059616089
474,Z7L3V5bwzI0$_$2,2,Positive,0.942886471748352,0.6891838312149048,677,-0.7119203805923462,0.25932538509368896,490,0.18485677242279053,0.11722660064697266,232,0.12490963935852051,0.09376394748687744,audio,text,0.3062114119529724,0.20710748434066772
